Date,ASELS.IS,GARAN.IS,KCHOL.IS,SISE.IS,THYAO.IS
2024-01-17,48.15977478027344,56.201210021972656,140.12486267089844,45.85260009765625,246.6632537841797
2024-01-18,48.25948715209961,55.802303314208984,138.7945556640625,45.6806526184082,244.95370483398438
2024-01-19,47.32221221923828,56.33417510986328,136.4000244140625,45.85260009765625,244.46527099609375
2024-01-22,46.98320007324219,55.314754486083984,136.84344482421875,45.6806526184082,244.46527099609375
2024-01-23,47.12279510498047,53.40887451171875,134.09417724609375,45.0883903503418,243.0487823486328
2024-01-24,48.25948715209961,55.22610855102539,136.04527282714844,45.58512878417969,245.19793701171875
2024-01-25,48.339256286621094,55.004493713378906,137.10951232910156,45.73796844482422,246.41903686523438
2024-01-26,49.0372200012207,55.97959899902344,141.89859008789062,46.92249298095703,253.98988342285156
2024-01-29,51.25077819824219,56.201210021972656,143.93838500976562,47.648494720458984,267.6662902832031
2024-01-30,50.702369689941406,56.37849807739258,144.736572265625,47.209068298339844,265.7124938964844
2024-01-31,50.45309829711914,56.289852142333984,142.51939392089844,47.09443664550781,266.4451599121094
2024-02-01,51.151065826416016,57.39792251586914,150.67855834960938,48.288516998291016,268.15472412109375
2024-02-02,51.001502990722656,56.64443588256836,151.210693359375,47.7440185546875,274.9928894042969
2024-02-05,52.19801712036133,57.57521057128906,150.05775451660156,47.76312255859375,282.5637512207031
2024-02-06,52.148162841796875,57.66386032104492,151.29937744140625,47.858646392822266,284.2732849121094
2024-02-07,51.10121154785156,56.73307800292969,149.17088317871094,48.00193786621094,279.38885498046875
2024-02-08,51.20092010498047,56.999019622802734,150.85594177246094,49.86470031738281,280.1215515136719
2024-02-09,51.9487419128418,57.131980895996094,153.1617889404297,49.530357360839844,287.9366149902344
2024-02-12,53.29482650756836,58.37302017211914,153.07310485839844,49.960227966308594,283.5406188964844
2024-02-13,54.79047393798828,57.30927658081055,150.41250610351562,48.718387603759766,274.7486877441406
2024-02-14,54.74061584472656,56.777408599853516,152.09754943847656,50.103519439697266,275.96978759765625
2024-02-15,55.6878547668457,58.15140914916992,153.42784118652344,50.53338623046875,277.43511962890625
2024-02-16,58.13074493408203,58.41734313964844,151.74281311035156,50.67667007446289,275.96978759765625
2024-02-19,58.33016586303711,59.12650680541992,153.7825927734375,50.19904327392578,272.062255859375
2024-02-20,59.37711715698242,60.27889633178711,156.6205596923828,51.202064514160156,274.7486877441406
2024-02-21,60.22465133666992,60.633480072021484,154.31471252441406,50.246803283691406,272.7948913574219
2024-02-22,62.21884536743164,58.461666107177734,155.5563201904297,50.055755615234375,278.4120178222656
2024-02-23,63.11623001098633,58.816246032714844,154.8468475341797,50.007991790771484,279.8773193359375
2024-02-26,66.30693817138672,57.619537353515625,155.11289978027344,49.24378204345703,278.9004211425781
2024-02-27,63.066375732421875,56.289852142333984,154.75816345214844,48.43180847167969,273.77178955078125
2024-02-28,60.72319793701172,55.44771957397461,151.29937744140625,48.288516998291016,269.6200256347656
2024-02-29,59.825809478759766,55.935272216796875,149.17088317871094,48.86167526245117,275.23712158203125
2024-03-01,59.02812957763672,54.82720184326172,146.86505126953125,48.097469329833984,271.3295593261719
2024-03-04,58.38002014160156,53.40887451171875,145.88949584960938,48.5273323059082,264.2471618652344
2024-03-05,56.43567657470703,53.009971618652344,146.5102996826172,46.712337493896484,259.1185302734375
2024-03-06,54.74061584472656,52.300811767578125,148.3727264404297,45.75707244873047,254.96676635742188
2024-03-07,57.08379364013672,55.04881286621094,155.0242156982422,46.807861328125,266.4451599121094
2024-03-08,58.38002014160156,56.289852142333984,154.8468475341797,46.846073150634766,272.7948913574219
2024-03-11,56.43567657470703,55.846622467041016,159.63592529296875,46.807861328125,274.26025390625
2024-03-12,55.638004302978516,56.95469284057617,159.724609375,45.929019927978516,269.131591796875
2024-03-13,55.43857955932617,56.0682373046875,157.0640106201172,45.12660217285156,265.7124938964844
2024-03-14,56.236263275146484,54.6499137878418,157.9508819580078,45.6424446105957,265.4682922363281
2024-03-15,57.482635498046875,53.98507308959961,158.4829864501953,45.37496566772461,264.0029602050781
2024-03-18,54.989891052246094,54.383975982666016,155.3789520263672,44.78270721435547,262.2934265136719
2024-03-19,56.03684616088867,56.555789947509766,159.99066162109375,45.20301818847656,271.8180236816406
2024-03-20,55.78757095336914,56.910369873046875,166.02134704589844,44.973758697509766,271.8180236816406
2024-03-21,57.73190689086914,60.23456954956055,174.18052673339844,44.973758697509766,278.9004211425781
